Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
denationalize,dɪnæʃənəlajz,0.242,0.407,0.525,0.421,-0.118,
yap,jæp,0.867,0.464,0.525,0.459,-0.061,0.49
premeditated,pɹimɛdətejtɪd,0.583,0.416,0.525,0.383,-0.11,
protectionism,pɹətɛkʃənɪzəm,0.417,0.414,0.525,0.427,-0.111,0.175
ways,wejz,0.3,0.466,0.525,0.499,-0.06,0.25
plague,plejɡ,0.551,0.534,0.525,0.521,0.009,0.602
handkerchief,hæŋkɹ̩t͡ʃɪf,0.5,0.523,0.525,0.499,-0.002,1.0
incarceration,ɪnkɑɹsɹ̩ejʃən,0.292,0.429,0.525,0.423,-0.096,0.57
sky,skaj,0.617,0.506,0.525,0.504,-0.019,0.862
meanness,minnəs,0.47,0.437,0.525,0.45,-0.088,0.302
tootle,tutəl,0.717,0.473,0.525,0.491,-0.052,
residue,ɹɛzədu,0.621,0.4,0.525,0.428,-0.125,0.695
poser,powzɹ̩,0.591,0.495,0.525,0.496,-0.03,0.65
lye,laj,0.273,0.465,0.525,0.458,-0.06,0.73
word,wɹ̩d,0.367,0.485,0.525,0.494,-0.041,0.64
casing,kejsɪŋ,0.3,0.478,0.525,0.464,-0.047,0.82
roofing,ɹufɪŋ,0.621,0.512,0.525,0.506,-0.013,0.915
flip-flop,flɪp-flɑp,0.7,0.536,0.525,0.554,0.011,
grow,ɡɹow,0.65,0.536,0.525,0.534,0.011,0.507
explain,ɪksplejn,0.533,0.496,0.525,0.484,-0.029,0.242
coastline,kowstlajn,0.597,0.508,0.525,0.52,-0.017,0.885
figurine,fɪɡjɹ̩in,0.55,0.454,0.525,0.445,-0.071,0.965
homesick,howmsɪk,0.717,0.536,0.525,0.559,0.011,0.465
cultural,kʌlt͡ʃɹ̩əl,0.383,0.482,0.525,0.492,-0.043,0.275
geriatric,d͡ʒɛɹiætɹɪk,0.288,0.444,0.525,0.457,-0.081,0.483
caviar,kæviɑɹ,0.455,0.475,0.525,0.508,-0.05,0.925
squadron,skwɑdɹən,0.233,0.479,0.525,0.472,-0.046,0.62
humor,hjumɹ̩,0.409,0.53,0.525,0.504,0.006,0.315
cumbersome,kʌmbɹ̩səm,0.513,0.478,0.525,0.488,-0.047,0.375
blurt,blɹ̩t,0.767,0.535,0.525,0.539,0.01,0.542
cagey,kejd͡ʒi,0.6,0.491,0.525,0.502,-0.033,0.26
triangular,tɹajæŋɡjəlɹ̩,0.583,0.454,0.525,0.462,-0.071,0.768
vogue,vowɡ,0.242,0.545,0.525,0.525,0.02,0.288
vector,vɛktɹ̩,0.45,0.443,0.525,0.459,-0.082,
confiding,kənfajdɪŋ,0.3,0.446,0.525,0.452,-0.078,0.267
showboat,ʃowbowt,0.606,0.524,0.525,0.519,-0.001,0.668
radish,ɹædɪʃ,0.292,0.456,0.525,0.461,-0.069,0.968
counterpart,kawntɹ̩pɑɹt,0.396,0.495,0.525,0.492,-0.03,0.408
marital,mɛɹətəl,0.424,0.373,0.525,0.371,-0.152,0.26
premature,pɹimət͡ʃʊɹ,0.467,0.475,0.525,0.461,-0.049,0.43
elope,ɪlowp,0.317,0.492,0.525,0.506,-0.033,0.452
childlike,t͡ʃajldlajk,0.577,0.517,0.525,0.498,-0.007,0.335
gallop,ɡæləp,0.742,0.481,0.525,0.477,-0.043,0.792
plaintive,plejntɪv,0.267,0.472,0.524,0.496,-0.052,0.23
schedule,skɛd͡ʒʊl,0.183,0.499,0.524,0.486,-0.026,0.62
horrific,hɔɹɪfɪk,0.6,0.456,0.524,0.449,-0.068,0.375
buzzer,bʌzɹ̩,0.717,0.457,0.524,0.455,-0.067,0.915
foolish,fulɪʃ,0.773,0.539,0.524,0.548,0.015,0.21
healthy,hɛlθi,0.467,0.517,0.524,0.519,-0.007,0.578
optimal,ɑptəməl,0.439,0.423,0.524,0.455,-0.101,0.19
tune,tun,0.567,0.516,0.524,0.511,-0.008,0.625
blockage,blɑkɪd͡ʒ,0.636,0.537,0.524,0.547,0.013,0.732
unreal,ənɹil,0.545,0.434,0.524,0.473,-0.09,0.13
unwise,ənwajz,0.533,0.418,0.524,0.446,-0.106,0.172
hooky,hʊki,0.517,0.539,0.524,0.53,0.015,0.322
scratch,skɹæt͡ʃ,0.697,0.553,0.524,0.55,0.029,0.79
avocado,ævəkɑdow,0.217,0.433,0.524,0.428,-0.091,0.972
brim,bɹɪm,0.517,0.502,0.524,0.493,-0.022,0.808
evening,ivnɪŋ,0.45,0.468,0.524,0.453,-0.055,0.565
spray,spɹej,0.717,0.488,0.524,0.507,-0.036,0.875
decouple,dikʌpəl,0.533,0.472,0.524,0.491,-0.051,
prostitution,pɹɑstətuʃən,0.483,0.46,0.524,0.437,-0.064,0.542
weekday,wikdej,0.591,0.486,0.524,0.499,-0.038,0.545
drinking,dɹɪŋkɪŋ,0.383,0.506,0.524,0.495,-0.018,0.785
farming,fɑɹmɪŋ,0.4,0.486,0.524,0.505,-0.037,0.615
spa,spɑ,0.467,0.517,0.524,0.518,-0.007,0.918
eyelash,ajlæʃ,0.633,0.474,0.524,0.47,-0.049,1.0
silver,sɪlvɹ̩,0.55,0.476,0.524,0.493,-0.048,0.88
bloated,blowtɪd,0.5,0.499,0.524,0.506,-0.025,0.59
wallflower,wɔlflawɹ̩,0.317,0.483,0.523,0.441,-0.041,0.62
manpower,mænpawɹ̩,0.733,0.464,0.523,0.486,-0.06,0.592
smoking,smowkɪŋ,0.455,0.525,0.523,0.516,0.002,0.83
territorial,tɛɹɪtɔɹiəl,0.383,0.379,0.523,0.369,-0.144,0.428
majesty,mæd͡ʒəsti,0.483,0.454,0.523,0.443,-0.07,0.235
trunk,tɹʌŋk,0.483,0.533,0.523,0.524,0.009,0.928
offend,əfɛnd,0.483,0.353,0.523,0.348,-0.171,0.17
frontal,fɹʌntəl,0.364,0.446,0.523,0.436,-0.078,0.595
northeast,nɔɹθist,0.533,0.484,0.523,0.492,-0.039,0.708
uncommonly,ʌnkɑmənli,0.4,0.444,0.523,0.446,-0.079,0.198
motorist,mowtɹ̩ɪst,0.561,0.465,0.523,0.489,-0.059,0.93
compost,kɑmpowst,0.47,0.534,0.523,0.547,0.011,0.865
briefing,bɹifɪŋ,0.4,0.508,0.523,0.523,-0.016,0.448
demand,dɪmænd,0.417,0.441,0.523,0.427,-0.082,0.3
slave,slejv,0.467,0.495,0.523,0.485,-0.028,0.845
dew,du,0.5,0.54,0.523,0.52,0.017,0.845
wineglass,wɪnɛɡlæs,0.567,0.454,0.523,0.469,-0.069,0.982
smug,smʌɡ,0.65,0.533,0.523,0.541,0.01,0.208
idealism,ajdilɪzəm,0.256,0.429,0.523,0.411,-0.094,0.16
scruffy,skɹʌfi,0.682,0.51,0.523,0.509,-0.013,0.518
trombone,tɹɑmbown,0.394,0.499,0.523,0.495,-0.024,0.975
casualty,kæʒəwəlti,0.383,0.454,0.523,0.492,-0.069,0.462
intake,ɪntejk,0.53,0.438,0.523,0.45,-0.085,0.585
curtsey,kɹ̩tsi,0.333,0.509,0.523,0.495,-0.014,
anoint,ænojnt,0.292,0.421,0.523,0.417,-0.102,0.46
bagel,bejɡəl,0.45,0.465,0.523,0.478,-0.058,1.0
heredity,hɹ̩ɛdəti,0.283,0.389,0.523,0.415,-0.134,0.202
headless,hɛdləs,0.621,0.444,0.523,0.455,-0.079,0.855
inflection,ɪnflɛkʃən,0.576,0.441,0.523,0.444,-0.081,0.198
humiliation,hjumɪliejʃən,0.45,0.464,0.523,0.474,-0.059,0.24
magnanimous,mæɡnænəməs,0.455,0.423,0.523,0.424,-0.1,0.178
sight,sajt,0.455,0.462,0.523,0.475,-0.061,0.552
waterway,wɔtɹ̩wej,0.467,0.416,0.523,0.445,-0.106,0.85
indescribable,ɪndɪskɹajbəbəl,0.433,0.443,0.523,0.426,-0.079,0.125
perforate,pɹ̩fɹ̩ejt,0.514,0.443,0.523,0.439,-0.08,0.582
stitch,stɪt͡ʃ,0.636,0.501,0.523,0.527,-0.021,0.83
optic,ɑptɪk,0.417,0.489,0.523,0.476,-0.033,0.615
homeopathy,howmiəpæθi,0.273,0.484,0.523,0.48,-0.039,
naivety,nɑvti,0.35,0.459,0.523,0.454,-0.063,0.185
bubble,bʌbəl,0.682,0.463,0.523,0.468,-0.06,0.9
perky,pɹ̩ki,0.667,0.523,0.523,0.53,0.0,0.518
ask,æsk,0.3,0.527,0.523,0.507,0.005,0.38
cooker,kʊkɹ̩,0.367,0.517,0.523,0.509,-0.006,0.805
danger,dejnd͡ʒɹ̩,0.394,0.445,0.523,0.443,-0.078,0.42
thrift,θɹɪft,0.5,0.518,0.522,0.52,-0.004,0.34
bedpost,bɪdpowst,0.45,0.508,0.522,0.52,-0.015,0.948
axis,æksəs,0.367,0.456,0.522,0.427,-0.067,0.642
illogic,ɪlɑd͡ʒɪk,0.364,0.473,0.522,0.472,-0.049,0.095
copy,kɑpi,0.346,0.521,0.522,0.523,-0.001,0.725
contradiction,kɑntɹədɪkʃən,0.364,0.449,0.522,0.427,-0.073,0.277
assailant,əsejlənt,0.454,0.392,0.522,0.358,-0.13,0.74
prickly,pɹɪkli,0.7,0.529,0.522,0.484,0.007,0.722
counterattack,kawntɹ̩ətæk,0.467,0.457,0.522,0.433,-0.065,0.48
bracelet,bɹejslət,0.375,0.465,0.522,0.476,-0.058,0.99
wood,wʊd,0.439,0.481,0.522,0.478,-0.041,0.962
obstacle,ɑbstəkəl,0.433,0.456,0.522,0.464,-0.066,0.62
harrowing,hɛɹowɪŋ,0.47,0.451,0.522,0.452,-0.071,0.342
retrace,ɹitɹejs,0.379,0.466,0.522,0.465,-0.057,0.455
instant,ɪnstənt,0.417,0.417,0.522,0.432,-0.105,0.425
believe,bɪliv,0.333,0.503,0.522,0.483,-0.02,0.138
holler,hɑlɹ̩,0.652,0.509,0.522,0.51,-0.013,0.642
judicious,d͡ʒudɪʃəs,0.35,0.479,0.522,0.469,-0.043,0.28
fatherly,fɑðɹ̩li,0.639,0.503,0.522,0.505,-0.019,0.39
freighter,fɹejtɹ̩,0.273,0.442,0.522,0.451,-0.08,0.855
clamor,klæmɹ̩,0.517,0.515,0.522,0.521,-0.007,0.45
outgrow,awtɡɹow,0.697,0.51,0.522,0.515,-0.012,0.47
chipmunk,t͡ʃɪpməŋk,0.5,0.514,0.522,0.508,-0.008,0.992
opal,owpəl,0.3,0.465,0.522,0.452,-0.057,0.855
lotus,lowtəs,0.533,0.463,0.522,0.484,-0.059,0.837
timpani,tɪmpəni,0.483,0.428,0.522,0.44,-0.094,
handout,hændawt,0.467,0.49,0.522,0.505,-0.032,0.63
conform,kənfɔɹm,0.485,0.447,0.522,0.464,-0.075,0.208
guide,ɡajd,0.424,0.491,0.522,0.515,-0.031,0.675
proton,pɹowtɑn,0.267,0.487,0.522,0.484,-0.035,0.5
being,biɪŋ,0.283,0.487,0.522,0.497,-0.035,0.232
dosage,dowsəd͡ʒ,0.483,0.464,0.522,0.459,-0.057,0.768
closer,klowsɹ̩,0.515,0.529,0.522,0.525,0.008,0.5
brownie,bɹawni,0.431,0.491,0.522,0.492,-0.03,0.955
pigskin,pɪɡskɪn,0.333,0.512,0.522,0.48,-0.01,0.88
presentation,pɹɛzəntejʃən,0.317,0.407,0.522,0.411,-0.115,0.528
stain,stejn,0.569,0.45,0.522,0.459,-0.071,0.898
thirst,θɹ̩st,0.467,0.539,0.522,0.522,0.017,0.51
proverb,pɹowvɹ̩b,0.5,0.519,0.522,0.521,-0.003,0.315
adjective,æd͡ʒɪktɪv,0.183,0.465,0.522,0.479,-0.057,0.358
tile,tajl,0.364,0.478,0.522,0.484,-0.043,0.92
forlorn,fɹ̩lɔɹn,0.583,0.452,0.522,0.459,-0.07,0.19
darn,dɑɹn,0.458,0.461,0.522,0.471,-0.06,0.5
silly,sɪli,0.712,0.472,0.522,0.476,-0.05,0.3
tact,tækt,0.278,0.511,0.522,0.515,-0.011,0.19
accuse,əkjuz,0.479,0.48,0.522,0.451,-0.042,0.312
bassoon,bəsun,0.45,0.473,0.522,0.455,-0.049,0.918
abstractionism,əbstɹækʃənɪzəm,0.433,0.441,0.522,0.461,-0.08,0.188
branch,bɹænt͡ʃ,0.567,0.519,0.522,0.523,-0.002,0.975
smuggle,smʌɡəl,0.517,0.483,0.521,0.471,-0.039,0.5
aftershave,æftɹ̩ʃejv,0.617,0.458,0.521,0.488,-0.064,0.89
boyish,bojɪʃ,0.551,0.466,0.521,0.46,-0.055,0.358
snow,snow,0.561,0.49,0.521,0.498,-0.031,0.962
simple,sɪmpəl,0.514,0.47,0.521,0.474,-0.051,0.155
courtroom,kɔɹtɹum,0.45,0.513,0.521,0.535,-0.008,0.908
mum,mʌm,0.738,0.483,0.521,0.484,-0.039,0.778
beef,bif,0.515,0.539,0.521,0.532,0.018,0.935
engineer,ɛnd͡ʒənɪɹ,0.47,0.369,0.521,0.381,-0.152,0.91
periscope,pɛɹəskowp,0.317,0.468,0.521,0.447,-0.053,0.945
collision,kəlɪʒən,0.606,0.424,0.521,0.427,-0.097,0.652
intention,ɪntɛnt͡ʃən,0.5,0.38,0.521,0.381,-0.141,0.175
flowing,flowɪŋ,0.7,0.505,0.521,0.521,-0.016,0.358
defog,dɪfɑɡ,0.567,0.474,0.521,0.481,-0.047,0.598
startling,stɑɹtlɪŋ,0.55,0.502,0.521,0.497,-0.019,0.385
vine,vajn,0.483,0.446,0.521,0.442,-0.076,0.965
embellish,ɪmbɛlɪʃ,0.487,0.448,0.521,0.448,-0.073,0.37
cockatoo,kɑkətu,0.667,0.489,0.521,0.49,-0.032,0.933
rinky-dink,ɹɪŋki-dɪŋk,0.717,0.517,0.521,0.532,-0.004,
bloom,blum,0.683,0.607,0.521,0.566,0.086,0.75
pitch,pɪt͡ʃ,0.514,0.517,0.521,0.535,-0.004,0.75
tarantula,tɑɹæntulə,0.567,0.445,0.521,0.435,-0.076,0.958
tuck,tʌk,0.6,0.497,0.521,0.494,-0.024,0.715
entrails,ɛntɹəlz,0.383,0.42,0.521,0.416,-0.101,0.895
purl,pɹ̩l,0.364,0.541,0.521,0.509,0.02,
sanctuary,sæŋkt͡ʃuɛɹi,0.533,0.498,0.521,0.494,-0.023,0.66
macaroni,mækɹ̩owni,0.48,0.466,0.521,0.45,-0.054,0.992
dustpan,dʌstpæn,0.6,0.471,0.521,0.458,-0.049,1.0
serrated,sɛɹejtɪd,0.47,0.398,0.521,0.376,-0.123,0.76
tribe,tɹajb,0.3,0.488,0.521,0.494,-0.033,0.785
gargoyle,ɡɑɹɡojl,0.367,0.524,0.521,0.522,0.003,0.962
concave,kɑnkejv,0.583,0.493,0.521,0.475,-0.027,0.632
notable,nowtəbəl,0.433,0.428,0.521,0.424,-0.093,0.25
spiky,spajki,0.867,0.513,0.521,0.521,-0.008,0.768
Nimrod,nɪmɹɑd,0.433,0.448,0.521,0.462,-0.073,
vagabond,væɡəbɑnd,0.452,0.455,0.52,0.432,-0.065,0.7
croquet,kɹowkej,0.333,0.505,0.52,0.499,-0.015,0.898
diversity,dɪvɹ̩səti,0.517,0.413,0.52,0.435,-0.107,0.32
corsage,kɔɹsɑʒ,0.25,0.495,0.52,0.498,-0.025,0.845
chalky,t͡ʃæki,0.617,0.518,0.52,0.537,-0.002,0.785
feverish,fivɹ̩ɪʃ,0.483,0.468,0.52,0.467,-0.052,0.392
wreathe,ɹɛð,0.35,0.448,0.52,0.446,-0.073,0.74
shocker,ʃɑkɹ̩,0.733,0.511,0.52,0.521,-0.01,0.428
cardiac,kɑɹdiæk,0.383,0.5,0.52,0.496,-0.021,0.452
blotchy,blɑt͡ʃi,0.639,0.537,0.52,0.556,0.016,0.62
fever,fivɹ̩,0.4,0.472,0.52,0.466,-0.049,0.568
converse,kɑnvɹ̩s,0.583,0.496,0.52,0.5,-0.024,0.462
greaser,ɡɹisɹ̩,0.617,0.511,0.52,0.494,-0.01,
expedient,ɪkspidiənt,0.467,0.461,0.52,0.477,-0.059,0.25
manufacture,mænjəfækt͡ʃɹ̩,0.367,0.449,0.52,0.45,-0.071,0.518
barracuda,bɛɹəkudə,0.403,0.41,0.52,0.412,-0.11,1.0
site,sajt,0.319,0.462,0.52,0.456,-0.058,0.89
ether,iθɹ̩,0.439,0.492,0.52,0.481,-0.028,0.72
alfalfa,ælfælfə,0.367,0.451,0.52,0.451,-0.069,0.923
pointed,pojntəd,0.545,0.433,0.52,0.439,-0.088,0.642
insurmountable,ɪnsɹ̩mawntəbəl,0.55,0.433,0.52,0.451,-0.087,0.18
moist,mojst,0.561,0.49,0.52,0.507,-0.03,0.75
research,ɹisɹ̩t͡ʃ,0.283,0.503,0.52,0.498,-0.017,0.507
greenhouse,ɡɹinhaws,0.583,0.537,0.52,0.572,0.017,0.94
elate,ɪlejt,0.348,0.422,0.52,0.428,-0.098,0.267
wheelchair,wilt͡ʃɛɹ,0.533,0.488,0.52,0.49,-0.032,0.982
keg,kɛɡ,0.424,0.495,0.52,0.492,-0.025,0.938
headpiece,hɛdpis,0.47,0.492,0.52,0.479,-0.027,0.95
saggy,sæɡi,0.909,0.498,0.52,0.51,-0.022,0.635
flaunt,flɔnt,0.55,0.472,0.52,0.453,-0.048,0.318
finalize,fajnəlajz,0.545,0.43,0.52,0.439,-0.089,0.285
identify,ajdɛntəfaj,0.55,0.379,0.52,0.396,-0.141,0.41
wee,wi,0.683,0.504,0.52,0.517,-0.015,0.535
people,pipəl,0.394,0.491,0.52,0.497,-0.029,0.955
repel,ɹɪpɛl,0.5,0.432,0.52,0.449,-0.088,0.5
sermon,sɹ̩mən,0.383,0.418,0.52,0.425,-0.102,0.585
nomad,nowmæd,0.45,0.466,0.52,0.466,-0.054,0.775
rapturous,ɹæpt͡ʃɹ̩əs,0.394,0.453,0.52,0.447,-0.067,0.175
snore,snɔɹ,0.676,0.434,0.52,0.444,-0.085,0.847
formulate,fɔɹmjəlejt,0.45,0.427,0.52,0.436,-0.093,0.397
