Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
conjunctive,kɑnd͡ʒʌŋktɪv,0.2,0.511,0.57,0.515,-0.06,0.145
taps,tæps,0.758,0.511,0.617,0.509,-0.107,0.688
past,pæst,0.517,0.511,0.54,0.496,-0.03,0.175
spat,spæt,0.697,0.511,0.486,0.518,0.024,0.655
icebox,ajsbɑks,0.455,0.511,0.358,0.535,0.152,0.928
extreme,ɪkstɹim,0.5,0.511,0.452,0.504,0.059,0.24
resolved,ɹizɑlvd,0.515,0.511,0.705,0.517,-0.194,0.282
midweek,mɪdwik,0.533,0.511,0.478,0.499,0.032,0.298
shocker,ʃɑkɹ̩,0.733,0.511,0.52,0.521,-0.01,0.428
flabbergast,flæbɹ̩ɡæst,0.542,0.51,0.503,0.5,0.007,0.178
plight,plajt,0.357,0.51,0.574,0.531,-0.063,0.26
gauge,ɡejd͡ʒ,0.55,0.51,0.557,0.517,-0.047,0.75
bumpy,bʌmpi,0.75,0.51,0.591,0.529,-0.08,0.69
spacecraft,spejskɹæft,0.45,0.51,0.507,0.489,0.004,0.95
powerhouse,pawɹ̩haws,0.667,0.51,0.494,0.511,0.016,0.448
punctuality,pʌŋkt͡ʃuælɪti,0.617,0.51,0.499,0.499,0.012,0.385
jangle,d͡ʒæŋɡəl,0.683,0.51,0.555,0.53,-0.045,
clench,klɛnt͡ʃ,0.783,0.51,0.567,0.506,-0.056,0.812
bib,bɪb,0.583,0.51,0.402,0.495,0.109,0.948
grocer,ɡɹowsɹ̩,0.472,0.51,0.417,0.528,0.093,0.825
eavesdrop,ivzdɹɑp,0.424,0.51,0.464,0.514,0.046,0.462
Rugby,ɹʌɡbi,0.067,0.51,0.462,0.5,0.048,
grubby,ɡɹʌbi,0.717,0.51,0.504,0.514,0.006,0.51
flames,flejmz,0.5,0.51,0.497,0.517,0.014,
stealth,stɛlθ,0.517,0.51,0.518,0.529,-0.008,0.44
jiggle,d͡ʒɪɡɡəl,0.722,0.51,0.586,0.511,-0.076,0.63
prosper,pɹɑspɹ̩,0.53,0.51,0.503,0.532,0.007,0.318
harpist,hɑɹpɪst,0.462,0.51,0.595,0.488,-0.085,0.77
tactics,tæktɪks,0.467,0.51,0.527,0.513,-0.017,0.37
place,plejs,0.333,0.51,0.461,0.473,0.049,0.62
splay,splej,0.633,0.51,0.496,0.525,0.014,
mush,mʌʃ,0.817,0.51,0.467,0.516,0.043,0.668
bats,bæts,0.347,0.51,0.441,0.512,0.069,0.94
stab,stæb,0.712,0.51,0.581,0.512,-0.071,0.768
baste,bæst,0.591,0.51,0.516,0.512,-0.006,0.768
kiosk,kiɔsk,0.424,0.51,0.531,0.487,-0.021,0.895
gene,d͡ʒin,0.4,0.51,0.604,0.511,-0.094,0.648
jean,d͡ʒin,0.267,0.51,0.401,0.503,0.109,0.923
superstar,supɹ̩stɑɹ,0.53,0.51,0.541,0.531,-0.031,0.59
youthful,juθfəl,0.5,0.51,0.575,0.534,-0.065,0.475
teething,tiðɪŋ,0.583,0.51,0.582,0.509,-0.072,0.645
somehow,sʌmhaw,0.35,0.51,0.457,0.496,0.052,0.07
bleeder,blidɹ̩,0.733,0.51,0.418,0.502,0.092,0.625
compute,kəmpjut,0.417,0.51,0.621,0.539,-0.112,0.348
trump,tɹʌmp,0.617,0.51,0.57,0.535,-0.06,0.392
polished,pɑlɪʃt,0.439,0.51,0.54,0.487,-0.031,0.648
landmark,lændmɑɹk,0.727,0.51,0.45,0.524,0.06,0.775
something,sʌmθɪŋ,0.417,0.51,0.583,0.533,-0.073,0.205
impeach,ɪmpit͡ʃ,0.333,0.51,0.488,0.494,0.022,0.277
atchoo,æt͡ʃu,0.7,0.51,0.508,0.509,0.001,
solo,sowlow,0.433,0.51,0.46,0.495,0.05,0.448
slumber,slʌmbɹ̩,0.383,0.51,0.596,0.537,-0.086,0.58
notebook,nowtbʊk,0.45,0.51,0.43,0.483,0.08,0.98
outgrow,awtɡɹow,0.697,0.51,0.522,0.515,-0.012,0.47
bootless,butləs,0.45,0.51,0.551,0.493,-0.041,0.5
soapy,sowpi,0.417,0.51,0.602,0.509,-0.092,0.852
cockfight,kɑkfajt,0.633,0.51,0.49,0.506,0.019,0.857
scruffy,skɹʌfi,0.682,0.51,0.523,0.509,-0.013,0.518
chart,t͡ʃɑɹt,0.517,0.51,0.506,0.506,0.004,0.87
arched,ɑɹt͡ʃt,0.55,0.51,0.6,0.483,-0.091,0.705
resolve,ɹizɑlv,0.364,0.51,0.623,0.511,-0.114,0.24
workout,wɹ̩kawt,0.545,0.51,0.498,0.485,0.012,0.722
boulder,bowldɹ̩,0.591,0.51,0.474,0.496,0.035,0.918
lunch,lʌnt͡ʃ,0.35,0.51,0.556,0.521,-0.047,0.827
posture,pɑst͡ʃɹ̩,0.317,0.51,0.47,0.522,0.04,0.598
blanket,blæŋkət,0.55,0.51,0.343,0.499,0.167,1.0
musky,mʌski,0.569,0.51,0.505,0.507,0.005,0.375
tugboat,tʌɡbowt,0.5,0.51,0.43,0.525,0.079,0.945
prowler,pɹawlɹ̩,0.717,0.51,0.532,0.494,-0.022,0.81
garage,ɡɹ̩ɑʒ,0.364,0.509,0.65,0.531,-0.141,0.99
sick,sɪk,0.433,0.509,0.624,0.512,-0.115,0.493
kiss,kɪs,0.683,0.509,0.622,0.524,-0.112,0.87
weeping,wipɪŋ,0.683,0.509,0.495,0.52,0.015,0.795
helm,hɛlm,0.383,0.509,0.506,0.492,0.003,0.72
glade,ɡlejd,0.35,0.509,0.642,0.517,-0.132,0.74
goatee,ɡowti,0.45,0.509,0.573,0.49,-0.064,0.972
Graves,ɡɹejvz,0.35,0.509,0.578,0.514,-0.069,
snarl,snɑɹl,0.75,0.509,0.411,0.505,0.098,0.75
conqueror,kɑŋkɹ̩ɹ̩,0.5,0.509,0.616,0.501,-0.107,0.635
hostage,hɑstɪd͡ʒ,0.417,0.509,0.478,0.514,0.031,0.815
blaze,blejz,0.683,0.509,0.471,0.47,0.038,0.82
obese,owbis,0.533,0.509,0.542,0.501,-0.033,0.675
shapely,ʃejpli,0.621,0.509,0.543,0.515,-0.034,0.435
honeycomb,hʌnikowm,0.576,0.509,0.615,0.518,-0.106,0.93
handicapped,hændikæpt,0.367,0.509,0.569,0.473,-0.06,0.665
sure,ʃʊɹ,0.367,0.509,0.559,0.488,-0.049,0.182
murky,mɹ̩ki,0.636,0.509,0.352,0.521,0.157,0.52
sang,sæŋ,0.65,0.509,0.542,0.527,-0.033,0.507
loathsome,lowðsəm,0.424,0.509,0.499,0.492,0.011,0.298
squaw,skwɔ,0.567,0.509,0.6,0.499,-0.091,0.77
crucifix,kɹusəfɪks,0.45,0.509,0.519,0.5,-0.009,0.862
holistic,howlɪstɪk,0.295,0.509,0.594,0.502,-0.085,0.27
shirt,ʃɹ̩t,0.167,0.509,0.431,0.468,0.078,0.985
ream,ɹim,0.542,0.509,0.455,0.514,0.054,0.61
slice,slajs,0.712,0.509,0.5,0.494,0.009,0.712
lunge,lʌnd͡ʒ,0.667,0.509,0.517,0.527,-0.008,0.79
conclusive,kənklusɪv,0.321,0.509,0.41,0.549,0.099,0.13
acupuncturist,ækjupʌŋkt͡ʃɹ̩ɪst,0.333,0.509,0.43,0.528,0.079,0.89
lounging,lawnd͡ʒɪŋ,0.333,0.509,0.369,0.491,0.14,0.552
punch,pʌnt͡ʃ,0.817,0.509,0.419,0.496,0.09,0.847
holler,hɑlɹ̩,0.652,0.509,0.522,0.51,-0.013,0.642
crawl,kɹɔl,0.394,0.509,0.439,0.524,0.07,0.817
flat,flæt,0.367,0.509,0.504,0.518,0.005,0.768
gift,ɡɪft,0.283,0.509,0.434,0.535,0.075,0.89
overrule,owvɹ̩ɹul,0.383,0.509,0.538,0.525,-0.029,0.24
zombie,zɑmbi,0.53,0.509,0.535,0.508,-0.026,0.79
greeting,ɡɹitɪŋ,0.433,0.509,0.46,0.47,0.049,0.655
wheat,wit,0.47,0.509,0.552,0.487,-0.044,0.972
curtsey,kɹ̩tsi,0.333,0.509,0.523,0.495,-0.014,
curtsy,kɹ̩tsi,0.545,0.509,0.529,0.481,-0.02,0.795
prankish,pɹænkɪʃ,0.35,0.509,0.331,0.489,0.178,0.205
hall,hɔl,0.417,0.509,0.6,0.52,-0.091,0.918
haul,hɔl,0.472,0.509,0.502,0.504,0.007,0.702
cuddly,kʌdli,0.667,0.509,0.583,0.52,-0.074,0.483
expunge,ɪkspʌnd͡ʒ,0.576,0.509,0.557,0.52,-0.048,
flaccid,flæksɪd,0.517,0.509,0.528,0.476,-0.019,0.655
teacup,tikʌp,0.267,0.509,0.519,0.513,-0.01,0.98
pearly,pɹ̩li,0.533,0.509,0.561,0.532,-0.052,0.57
blowtorch,blowtɔɹt͡ʃ,0.7,0.509,0.714,0.508,-0.205,0.982
flail,flejl,0.606,0.509,0.538,0.5,-0.029,0.698
roam,ɹowm,0.783,0.509,0.407,0.521,0.102,0.462
grudging,ɡɹʌd͡ʒɪŋ,0.55,0.509,0.617,0.506,-0.109,0.31
smart,smɑɹt,0.517,0.509,0.446,0.521,0.063,0.188
hemp,hɛmp,0.233,0.509,0.615,0.511,-0.106,0.962
graphic,ɡɹæfɪk,0.6,0.509,0.528,0.498,-0.02,0.55
windshield,wɪndʃild,0.55,0.509,0.489,0.563,0.02,0.965
mike,majk,0.197,0.509,0.529,0.498,-0.021,0.913
coaster,kowstɹ̩,0.35,0.509,0.491,0.504,0.018,0.92
lass,læs,0.367,0.509,0.555,0.518,-0.046,
jackass,d͡ʒækæs,0.55,0.509,0.551,0.528,-0.042,0.665
splatter,splɑtɹ̩,0.944,0.509,0.458,0.503,0.051,0.705
chatterbox,t͡ʃætɹ̩bɑks,0.631,0.509,0.343,0.485,0.166,0.51
bother,bɑðɹ̩,0.53,0.509,0.577,0.522,-0.069,0.25
parole,pɹ̩owl,0.25,0.509,0.644,0.512,-0.135,0.415
polar,powlɹ̩,0.6,0.509,0.444,0.5,0.065,0.545
shuffling,ʃʌflɪŋ,0.885,0.509,0.546,0.522,-0.037,0.562
Flushing,flʌʃɪŋ,0.591,0.509,0.481,0.511,0.027,
roast,ɹowst,0.667,0.509,0.573,0.506,-0.065,0.85
classless,klæsləs,0.318,0.509,0.602,0.525,-0.093,0.202
cocoon,kəkun,0.383,0.509,0.498,0.5,0.011,0.958
sugar,ʃʊɡɹ̩,0.394,0.509,0.414,0.513,0.094,0.968
homeless,howmləs,0.538,0.509,0.51,0.529,-0.002,0.51
wholesome,howlsəm,0.6,0.509,0.452,0.516,0.056,0.292
spice,spajs,0.633,0.509,0.603,0.525,-0.095,0.885
meager,miɡɹ̩,0.45,0.509,0.519,0.517,-0.011,0.27
hive,hajv,0.65,0.509,0.382,0.486,0.127,0.958
contract,kɑntɹækt,0.346,0.509,0.552,0.522,-0.043,0.788
brotherhood,bɹʌðɹ̩hʊd,0.567,0.509,0.547,0.515,-0.038,0.395
implode,ɪmplowd,0.597,0.509,0.434,0.515,0.075,0.66
reclaim,ɹiklejm,0.409,0.509,0.406,0.541,0.103,0.19
ply,plaj,0.45,0.509,0.444,0.506,0.065,0.578
pile,pajl,0.533,0.509,0.552,0.497,-0.044,0.89
strung,stɹʌŋ,0.551,0.509,0.451,0.522,0.058,0.518
leafy,lifi,0.717,0.509,0.418,0.51,0.091,0.722
brotherly,bɹʌðɹ̩li,0.631,0.509,0.415,0.486,0.093,0.232
bunch,bʌnt͡ʃ,0.367,0.508,0.538,0.498,-0.029,0.625
backing,bækɪŋ,0.517,0.508,0.647,0.501,-0.138,0.462
cluster,klʌstɹ̩,0.683,0.508,0.605,0.506,-0.096,0.76
pork,pɔɹk,0.5,0.508,0.592,0.483,-0.084,0.948
playground,plejɡɹawnd,0.483,0.508,0.538,0.531,-0.03,0.942
shopping,ʃɑpɪŋ,0.319,0.508,0.419,0.51,0.09,0.61
textbook,tɛkstbʊk,0.467,0.508,0.528,0.512,-0.02,0.965
dumpling,dʌmplɪŋ,0.35,0.508,0.63,0.514,-0.122,0.913
pumpkin,pʌmpkɪn,0.472,0.508,0.442,0.473,0.067,0.975
lobster,lɑbstɹ̩,0.25,0.508,0.529,0.493,-0.02,0.965
culprit,kʌlpɹɪt,0.242,0.508,0.396,0.512,0.112,0.598
footwork,fʊtwɹ̩k,0.283,0.508,0.55,0.518,-0.041,0.58
pupil,pjupəl,0.417,0.508,0.357,0.541,0.151,0.888
bowler,bowlɹ̩,0.567,0.508,0.48,0.511,0.029,0.862
blower,blowɹ̩,0.483,0.508,0.447,0.51,0.061,0.768
puberty,pjubɹ̩ti,0.267,0.508,0.457,0.531,0.051,0.625
weed,wid,0.3,0.508,0.435,0.495,0.074,0.975
multiplex,mʌltiplɛks,0.544,0.508,0.352,0.514,0.156,0.695
polish,pɑlɪʃ,0.5,0.508,0.512,0.51,-0.004,0.808
shelves,ʃɛlvz,0.372,0.508,0.348,0.489,0.16,
revolve,ɹivɑlv,0.483,0.508,0.637,0.51,-0.129,0.61
feces,fisiz,0.5,0.508,0.686,0.494,-0.178,0.99
recoil,ɹikojl,0.576,0.508,0.501,0.535,0.008,0.638
peevish,pivɪʃ,0.45,0.508,0.356,0.534,0.153,0.22
kale,kejl,0.183,0.508,0.57,0.514,-0.061,0.952
lake,lejk,0.317,0.508,0.426,0.502,0.082,0.97
clay,klej,0.417,0.508,0.455,0.489,0.054,0.982
tack,tæk,0.583,0.508,0.428,0.509,0.08,0.875
act,ækt,0.333,0.508,0.475,0.499,0.033,0.365
cat,kæt,0.717,0.508,0.586,0.504,-0.078,0.965
stampede,stæmpid,0.5,0.508,0.591,0.498,-0.083,0.722
exact,ɪɡzækt,0.167,0.508,0.457,0.471,0.051,0.385
handshake,hændʃejk,0.591,0.508,0.546,0.518,-0.038,0.88
handicap,hændikæp,0.517,0.508,0.41,0.512,0.098,0.518
pass,pæs,0.561,0.508,0.616,0.524,-0.108,0.428
sap,sæp,0.591,0.508,0.505,0.509,0.003,0.842
sneaking,snikɪŋ,0.733,0.508,0.479,0.518,0.029,0.425
bile,bajl,0.433,0.508,0.558,0.502,-0.05,0.865
bronze,bɹɑnz,0.278,0.508,0.477,0.501,0.031,0.867
thrilling,θɹɪlɪŋ,0.583,0.508,0.578,0.519,-0.07,0.267
switchblade,swɪt͡ʃblejd,0.767,0.508,0.489,0.522,0.019,1.0
pipe,pajp,0.583,0.508,0.566,0.535,-0.058,0.97
bedpost,bɪdpowst,0.45,0.508,0.522,0.52,-0.015,0.948
grandchild,ɡɹændt͡ʃajld,0.455,0.508,0.501,0.553,0.007,0.815
uphold,əphowld,0.433,0.508,0.568,0.486,-0.061,0.462
factual,fækt͡ʃuəl,0.267,0.508,0.391,0.503,0.117,0.353
hipster,hɪpstɹ̩,0.439,0.508,0.41,0.505,0.098,0.648
cyclone,sɪklown,0.591,0.508,0.392,0.508,0.116,0.87
shallow,ʃælow,0.567,0.508,0.466,0.479,0.042,0.612
stocky,stɑki,0.417,0.508,0.59,0.512,-0.082,0.608
stealing,stilɪŋ,0.467,0.508,0.6,0.482,-0.092,0.57
comfy,kʌmfi,0.697,0.508,0.443,0.472,0.065,0.52
vanquish,vænkwɪʃ,0.5,0.508,0.455,0.513,0.053,0.302
rump,ɹʌmp,0.526,0.508,0.519,0.525,-0.011,0.952
showcase,ʃowkejs,0.5,0.508,0.426,0.516,0.082,0.598
beeper,bipɹ̩,0.783,0.508,0.544,0.519,-0.036,0.942
coastline,kowstlajn,0.597,0.508,0.525,0.52,-0.017,0.885
commie,kɑmi,0.321,0.508,0.48,0.516,0.028,
worst,wɹ̩st,0.515,0.508,0.49,0.533,0.017,0.135
lethal,liθəl,0.583,0.508,0.371,0.511,0.136,0.51
hamster,hæmstɹ̩,0.133,0.508,0.47,0.495,0.038,0.965
marking,mɑɹkɪŋ,0.517,0.508,0.408,0.491,0.1,0.698
blunt,blʌnt,0.717,0.508,0.63,0.51,-0.123,0.518
worm,wɹ̩m,0.583,0.508,0.634,0.515,-0.126,0.975
lovely,lʌvli,0.545,0.508,0.463,0.493,0.044,0.322
enclose,ɪnklowz,0.5,0.508,0.53,0.495,-0.022,0.49
cape,kejp,0.667,0.508,0.535,0.511,-0.028,0.942
shipwreck,ʃɪpɹɪk,0.583,0.508,0.445,0.512,0.062,0.825
briefing,bɹifɪŋ,0.4,0.508,0.523,0.523,-0.016,0.448
seedling,sidlɪŋ,0.361,0.507,0.553,0.5,-0.045,0.89
mystique,mɪstik,0.53,0.507,0.392,0.516,0.116,0.167
taboo,tæbu,0.606,0.507,0.401,0.51,0.107,0.167
phoebe,fibi,0.244,0.507,0.516,0.535,-0.009,
rambler,ɹæmblɹ̩,0.542,0.507,0.492,0.493,0.015,0.51
whiskey,wɪski,0.364,0.507,0.432,0.508,0.075,0.935
whisky,wɪski,0.467,0.507,0.44,0.507,0.068,1.0
tag,tæɡ,0.517,0.507,0.579,0.535,-0.071,0.812
Gypsy,d͡ʒɪpsi,0.486,0.507,0.585,0.534,-0.078,
pushing,pʊʃɪŋ,0.75,0.507,0.551,0.519,-0.043,0.682
zap,zæp,0.9,0.507,0.516,0.504,-0.008,0.462
bass,bæs,0.597,0.507,0.502,0.512,0.005,0.827
shot,ʃɑt,0.633,0.507,0.562,0.517,-0.055,0.86
growing,ɡɹowɪŋ,0.683,0.507,0.489,0.502,0.018,0.473
cubical,kjubɪkəl,0.7,0.507,0.576,0.506,-0.069,0.802
cubicle,kjubɪkəl,0.5,0.507,0.546,0.547,-0.039,0.958
rhythmic,ɹɪðmɪk,0.439,0.507,0.555,0.522,-0.048,0.525
sequel,sikwəl,0.4,0.507,0.479,0.512,0.028,0.465
practically,pɹæktəkli,0.167,0.507,0.432,0.512,0.075,0.155
brown,bɹawn,0.487,0.507,0.502,0.521,0.005,0.87
souffle,suflej,0.533,0.507,0.561,0.491,-0.054,0.893
plumbing,plʌmɪŋ,0.47,0.507,0.398,0.489,0.109,0.81
lucky,lʌki,0.545,0.507,0.534,0.519,-0.027,0.19
speeding,spidɪŋ,0.654,0.507,0.529,0.502,-0.022,0.658
snooty,snuti,0.667,0.507,0.576,0.524,-0.069,0.355
ego,iɡow,0.483,0.507,0.622,0.521,-0.115,0.185
lilac,lajlæk,0.433,0.507,0.41,0.504,0.097,0.923
commerce,kɑmɹ̩s,0.4,0.507,0.416,0.475,0.091,0.44
bankruptcy,bæŋkɹəpsi,0.317,0.507,0.5,0.493,0.007,0.42
quell,kwɛl,0.455,0.507,0.557,0.502,-0.05,
gape,ɡejp,0.569,0.507,0.364,0.489,0.143,0.568
bake,bejk,0.652,0.507,0.392,0.506,0.116,0.802
blubber,blʌbɹ̩,0.894,0.507,0.424,0.493,0.084,0.732
cashmere,kæʒmɪɹ,0.364,0.507,0.435,0.479,0.072,0.93
covert,kowvɹ̩t,0.591,0.507,0.451,0.51,0.056,0.18
pledge,plɛd͡ʒ,0.3,0.507,0.538,0.519,-0.031,0.402
belch,bɛlt͡ʃ,0.75,0.507,0.544,0.539,-0.037,0.785
lobby,lɑbi,0.35,0.507,0.401,0.471,0.106,0.925
poppy,pɑpi,0.545,0.507,0.459,0.518,0.048,0.923
limbo,lɪmbow,0.383,0.507,0.602,0.55,-0.095,0.412
coerce,kowɹ̩s,0.3,0.507,0.418,0.482,0.089,0.26
char,t͡ʃɑɹ,0.433,0.507,0.506,0.504,0.0,
arch,ɑɹt͡ʃ,0.65,0.507,0.367,0.544,0.14,0.898
tranquil,tɹæŋkwəl,0.767,0.507,0.648,0.511,-0.142,0.225
perceive,pɹ̩siv,0.222,0.507,0.452,0.507,0.055,0.18
coupon,kupɔn,0.273,0.507,0.762,0.512,-0.256,0.948
valued,væljud,0.227,0.507,0.661,0.498,-0.154,0.14
bullish,bʊlɪʃ,0.533,0.507,0.481,0.512,0.025,0.325
capsize,kæpsajz,0.485,0.507,0.385,0.49,0.121,0.642
shabby,ʃæbi,0.615,0.507,0.587,0.518,-0.08,0.452
handcuff,hændkʌf,0.667,0.507,0.409,0.489,0.098,0.948
handling,hændlɪŋ,0.361,0.507,0.439,0.495,0.068,0.5
lone,lown,0.576,0.507,0.459,0.531,0.048,0.148
knoll,nowl,0.583,0.507,0.645,0.503,-0.138,0.817
loan,lown,0.298,0.507,0.566,0.511,-0.06,0.68
lampshade,læmpʃejd,0.533,0.507,0.574,0.491,-0.067,0.955
floating,flowtɪŋ,0.528,0.507,0.545,0.506,-0.038,0.722
working,wɹ̩kɪŋ,0.383,0.507,0.615,0.507,-0.109,0.62
snowflake,snowflejk,0.7,0.507,0.527,0.501,-0.02,0.94
hippo,hɪpow,0.633,0.507,0.373,0.513,0.133,0.982
scurry,skɹ̩i,0.833,0.507,0.588,0.517,-0.081,0.668
seeker,sikɹ̩,0.467,0.507,0.42,0.509,0.086,0.61
glacier,ɡlejʃɹ̩,0.467,0.507,0.553,0.522,-0.046,0.925
ugly,ʌɡli,0.683,0.507,0.335,0.524,0.172,0.558
gully,ɡʌli,0.485,0.507,0.547,0.53,-0.04,0.832
trove,tɹowv,0.333,0.507,0.538,0.504,-0.032,
lousy,lawzi,0.606,0.507,0.59,0.503,-0.084,0.232
wish,wɪʃ,0.567,0.507,0.665,0.513,-0.158,0.192
whish,wɪʃ,0.773,0.507,0.489,0.47,0.017,
toast,towst,0.6,0.507,0.543,0.498,-0.036,0.982
handful,hændfʊl,0.333,0.507,0.461,0.508,0.046,0.62
tadpole,tædpowl,0.417,0.507,0.564,0.487,-0.058,0.965
thoroughly,θɹ̩owli,0.348,0.506,0.459,0.518,0.048,0.298
foliage,fowlɪd͡ʒ,0.333,0.506,0.515,0.527,-0.008,0.918
grippy,ɡɹɪpi,0.55,0.506,0.465,0.494,0.041,
weatherproof,wɛðɹ̩pɹuf,0.383,0.506,0.449,0.479,0.058,0.528
slobber,slɑbɹ̩,0.692,0.506,0.416,0.479,0.091,0.832
fleeting,flitɪŋ,0.683,0.506,0.409,0.485,0.098,0.328
swat,swɑt,0.733,0.506,0.566,0.501,-0.06,0.817
earplug,ɪɹplʌɡ,0.515,0.506,0.44,0.497,0.067,0.955
twitch,twɪt͡ʃ,0.833,0.506,0.448,0.487,0.058,0.698
jogger,d͡ʒɑɡɹ̩,0.551,0.506,0.577,0.502,-0.071,0.92
sneeze,sniz,0.615,0.506,0.458,0.5,0.048,0.758
profile,pɹowfajl,0.317,0.506,0.549,0.498,-0.043,0.525
folding,fowldɪŋ,0.517,0.506,0.485,0.535,0.021,0.722
fang,fæŋ,0.767,0.506,0.422,0.488,0.085,0.815
sky,skaj,0.617,0.506,0.525,0.504,-0.019,0.862
hippie,hɪpi,0.417,0.506,0.508,0.51,-0.001,0.768
predispose,pɹidɪspowz,0.182,0.506,0.605,0.513,-0.099,0.24
lean,lin,0.617,0.506,0.602,0.494,-0.095,0.5
lien,lin,0.2,0.506,0.449,0.501,0.058,
kneel,nil,0.4,0.506,0.485,0.505,0.021,0.827
bimbo,bɪmbow,0.55,0.506,0.5,0.51,0.007,0.51
pulley,pʊli,0.517,0.506,0.434,0.508,0.072,0.935
frisky,fɹɪski,0.767,0.506,0.58,0.491,-0.074,0.35
heartburn,hɑɹtbɹ̩n,0.806,0.506,0.509,0.513,-0.002,0.598
drove,dɹowv,0.417,0.506,0.507,0.496,-0.001,0.678
moat,mowt,0.487,0.506,0.491,0.524,0.015,0.923
jar,d͡ʒɑɹ,0.545,0.506,0.479,0.497,0.027,1.0
ambush,æmbʊʃ,0.545,0.506,0.629,0.496,-0.123,0.54
stripped,stɹɪpt,0.55,0.506,0.643,0.512,-0.137,0.678
linguine,lɪŋɡwajn,0.561,0.506,0.513,0.492,-0.007,
cloister,klojstɹ̩,0.45,0.506,0.535,0.512,-0.029,
flimsy,flɪmzi,0.7,0.506,0.498,0.487,0.008,0.548
guppy,ɡʌpi,0.726,0.506,0.593,0.512,-0.087,0.97
trash,tɹæʃ,0.567,0.506,0.508,0.495,-0.002,0.925
wishbone,wɪʃbown,0.397,0.506,0.332,0.473,0.174,0.92
lodging,lɑd͡ʒɪŋ,0.55,0.506,0.602,0.528,-0.096,0.842
just,d͡ʒʌst,0.533,0.506,0.543,0.514,-0.037,0.13
chum,t͡ʃʌm,0.611,0.506,0.403,0.486,0.103,0.702
much,mʌt͡ʃ,0.3,0.506,0.356,0.496,0.15,0.172
laugh,læf,0.591,0.506,0.611,0.514,-0.105,0.802
spaceship,spejsʃɪp,0.515,0.506,0.5,0.506,0.006,0.87
fig,fɪɡ,0.273,0.506,0.486,0.503,0.02,0.992
presuming,pɹɪzumɪŋ,0.458,0.506,0.407,0.482,0.099,0.102
goodwill,ɡʊdwɪl,0.4,0.506,0.63,0.524,-0.124,0.385
crunchy,kɹʌnt͡ʃi,0.783,0.506,0.535,0.549,-0.029,0.702
hardwood,hɑɹdwʊd,0.617,0.506,0.491,0.504,0.015,0.85
rooster,ɹustɹ̩,0.519,0.506,0.646,0.503,-0.14,0.938
mwah,mwɑ,0.8,0.506,0.59,0.558,-0.085,
coating,kowtɪŋ,0.352,0.506,0.527,0.494,-0.021,0.742
rose,ɹowz,0.567,0.506,0.453,0.47,0.053,0.975
pulsar,pʊlsɹ̩,0.433,0.506,0.338,0.509,0.168,
sixty,sɪksti,0.533,0.506,0.538,0.529,-0.032,0.64
clawed,klɔd,0.667,0.506,0.413,0.542,0.093,0.76
ceiling,silɪŋ,0.267,0.506,0.577,0.518,-0.071,0.962
lard,lɑɹd,0.617,0.506,0.506,0.505,-0.001,0.97
part,pɑɹt,0.424,0.506,0.404,0.521,0.102,0.572
tarp,tɑɹp,0.483,0.506,0.425,0.506,0.081,0.962
seer,siɹ,0.4,0.506,0.434,0.539,0.072,
drinking,dɹɪŋkɪŋ,0.383,0.506,0.524,0.495,-0.018,0.785
backache,bækejk,0.611,0.506,0.699,0.511,-0.193,0.75
linguist,lɪŋɡwəst,0.533,0.506,0.399,0.516,0.106,0.68
bully,bʊli,0.333,0.506,0.633,0.503,-0.128,0.73
vibes,vajbz,0.533,0.506,0.494,0.517,0.012,0.37
contact,kɑntækt,0.394,0.506,0.467,0.499,0.039,0.715
showroom,ʃowɹʊm,0.667,0.506,0.484,0.515,0.022,0.885
bone,bown,0.333,0.506,0.453,0.491,0.052,0.975
mode,mowd,0.3,0.506,0.641,0.51,-0.136,0.365
dome,dowm,0.736,0.506,0.54,0.538,-0.035,0.935
sparkle,spɑɹkəl,0.833,0.506,0.452,0.477,0.054,0.702
woe,wow,0.615,0.506,0.567,0.493,-0.061,0.24
geezer,ɡizɹ̩,0.633,0.506,0.393,0.53,0.113,0.76
luxury,lʌɡʒɹ̩i,0.606,0.506,0.503,0.519,0.003,0.397
arctic,ɑɹktɪk,0.6,0.506,0.579,0.507,-0.074,0.5
tush,tʊʃ,0.542,0.506,0.507,0.474,-0.002,0.862
programmer,pɹowɡɹæmɹ̩,0.45,0.506,0.456,0.479,0.05,0.715
buggy,bʌɡi,0.636,0.506,0.491,0.473,0.015,0.795
crafty,kɹæfti,0.533,0.505,0.476,0.502,0.029,0.363
teem,tim,0.394,0.505,0.445,0.491,0.061,
meat,mit,0.35,0.505,0.624,0.509,-0.119,0.975
meet,mit,0.3,0.505,0.401,0.499,0.104,0.5
team,tim,0.283,0.505,0.447,0.465,0.058,0.698
coding,kowdɪŋ,0.283,0.505,0.332,0.501,0.173,0.507
bulletproof,bʊlətpɹuf,0.55,0.505,0.365,0.522,0.141,0.722
flasher,flæʃɹ̩,0.55,0.505,0.58,0.502,-0.074,0.775
croquet,kɹowkej,0.333,0.505,0.52,0.499,-0.015,0.898
truck,tɹʌk,0.278,0.505,0.478,0.512,0.027,0.96
sketch,skɛt͡ʃ,0.567,0.505,0.458,0.495,0.047,0.89
