Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
pasty,pejsti,0.576,0.473,0.434,0.483,0.04,0.612
prohibit,pɹowhɪbət,0.303,0.482,0.423,0.483,0.059,0.232
from,fɹʌm,0.267,0.49,0.455,0.483,0.035,0.21
print,pɹɪnt,0.433,0.481,0.433,0.483,0.049,0.792
steward,stuɹ̩d,0.233,0.503,0.518,0.483,-0.014,0.768
halter,hɔltɹ̩,0.394,0.477,0.446,0.483,0.032,0.625
fond,fɑnd,0.317,0.471,0.511,0.483,-0.04,0.17
lacy,lejsi,0.515,0.465,0.43,0.483,0.035,0.71
rally,ɹæli,0.683,0.473,0.554,0.483,-0.081,0.585
harpsichord,hɑɹpsəkɔɹd,0.333,0.483,0.39,0.483,0.093,0.918
buff,bʌf,0.667,0.494,0.48,0.483,0.014,0.682
sewer,suɹ̩,0.25,0.494,0.526,0.483,-0.032,0.865
aloe,ælow,0.55,0.468,0.596,0.483,-0.128,0.958
counterbalance,kawntɹ̩bæləns,0.55,0.473,0.344,0.483,0.129,0.387
tinker,tɪŋkɹ̩,0.733,0.491,0.501,0.483,-0.009,0.548
drum,dɹʌm,0.65,0.477,0.551,0.483,-0.074,0.99
diseased,dɪzizd,0.653,0.475,0.437,0.483,0.037,0.59
commonplace,kɑmənplejs,0.694,0.475,0.411,0.483,0.064,0.3
brawl,bɹɔl,0.567,0.494,0.549,0.483,-0.055,0.658
cry,kɹaj,0.641,0.495,0.403,0.483,0.092,0.75
such,sʌt͡ʃ,0.258,0.503,0.509,0.483,-0.006,0.12
vex,vɛks,0.267,0.483,0.585,0.483,-0.103,0.25
sorry,sɑɹi,0.606,0.463,0.39,0.483,0.073,0.225
bluster,blʌstɹ̩,0.545,0.499,0.362,0.483,0.137,
watchtower,wɑt͡ʃtawɹ̩,0.633,0.479,0.383,0.483,0.096,0.857
chamber,t͡ʃejmbɹ̩,0.4,0.486,0.545,0.483,-0.059,0.898
corrode,kɹ̩owd,0.517,0.495,0.479,0.483,0.016,0.76
challenging,t͡ʃælənd͡ʒɪŋ,0.467,0.468,0.479,0.483,-0.011,
malt,mɔlt,0.233,0.479,0.448,0.483,0.03,0.893
mosquito,məskitow,0.3,0.479,0.446,0.483,0.032,0.97
tumbleweed,tʌmbəlwid,0.583,0.478,0.462,0.483,0.016,0.96
entourage,ɑntʊɹɑʒ,0.367,0.454,0.44,0.483,0.014,0.615
cobra,kowbɹə,0.486,0.484,0.56,0.483,-0.076,1.0
whaling,wejlɪŋ,0.5,0.472,0.538,0.483,-0.066,0.67
fill,fɪl,0.5,0.488,0.442,0.483,0.046,0.58
whispered,wɪspɹ̩d,0.75,0.487,0.624,0.483,-0.137,0.782
ethos,iθɑs,0.455,0.512,0.452,0.483,0.059,0.145
completion,kəmpliʃən,0.433,0.483,0.476,0.483,0.008,0.332
photograph,fowtəɡɹæf,0.7,0.47,0.479,0.483,-0.01,0.972
impoverished,ɪmpɑvɹɪʃt,0.5,0.484,0.537,0.483,-0.054,0.305
opportunistic,ɑpɹ̩tunɪstɪk,0.35,0.47,0.436,0.483,0.033,0.298
either,iðɹ̩,0.167,0.491,0.39,0.483,0.101,0.202
forge,fɔɹd͡ʒ,0.467,0.479,0.341,0.483,0.139,0.76
madman,mædmæn,0.5,0.462,0.509,0.483,-0.048,0.658
teepee,tipi,0.517,0.496,0.497,0.483,-0.001,0.898
fart,fɑɹt,0.606,0.488,0.49,0.483,-0.002,0.795
gesture,d͡ʒɛst͡ʃɹ̩,0.483,0.464,0.406,0.483,0.058,0.5
topic,tɑpɪk,0.208,0.489,0.58,0.483,-0.091,0.397
confine,kɑnfajn,0.433,0.469,0.378,0.483,0.091,0.518
crawfish,kɹɔfɪʃ,0.567,0.481,0.428,0.483,0.053,1.0
compromise,kɑmpɹəmajz,0.283,0.482,0.348,0.483,0.134,0.2
mover,muvɹ̩,0.433,0.514,0.388,0.483,0.126,0.688
closet,klɑzət,0.283,0.481,0.386,0.483,0.095,0.958
motor,mowtɹ̩,0.636,0.473,0.59,0.483,-0.117,0.96
varnish,vɑɹnɪʃ,0.392,0.47,0.48,0.483,-0.01,0.78
row,ɹow,0.409,0.483,0.448,0.483,0.036,0.732
humanity,hjumænɪti,0.5,0.475,0.333,0.483,0.142,0.34
ladylike,lejdilajk,0.55,0.484,0.45,0.483,0.034,0.295
offbeat,ɔfbit,0.317,0.461,0.484,0.483,-0.023,0.305
believe,bɪliv,0.333,0.503,0.522,0.483,-0.02,0.138
extremist,ɪkstɹimɪst,0.606,0.492,0.409,0.483,0.083,0.435
distinguishing,dɪstɪŋɡwɪʃɪŋ,0.394,0.49,0.532,0.483,-0.042,0.188
serf,sɹ̩f,0.472,0.495,0.434,0.483,0.061,0.615
frumpy,fɹʌmpi,0.733,0.502,0.443,0.483,0.058,0.435
lad,læd,0.485,0.489,0.401,0.483,0.088,0.82
rich,ɹɪt͡ʃ,0.65,0.48,0.571,0.483,-0.09,0.448
roadie,ɹowdi,0.483,0.476,0.511,0.483,-0.036,0.63
notebook,nowtbʊk,0.45,0.51,0.43,0.483,0.08,0.98
gunshot,ɡʌnʃɑt,0.733,0.493,0.464,0.483,0.029,0.982
compound,kɑmpawnd,0.433,0.518,0.527,0.483,-0.009,0.507
chlorine,klɔɹin,0.2,0.486,0.495,0.483,-0.009,0.875
faker,fejkɹ̩,0.55,0.46,0.558,0.483,-0.098,0.473
propose,pɹəpowz,0.424,0.489,0.392,0.483,0.097,0.298
lie,laj,0.5,0.465,0.441,0.483,0.024,0.528
incorporeal,ɪnkɔɹpɔɹil,0.383,0.451,0.511,0.483,-0.06,0.182
rehash,ɹihæʃ,0.524,0.527,0.378,0.483,0.149,0.292
drafting,dɹæftɪŋ,0.467,0.477,0.589,0.483,-0.112,0.62
sake,sejk,0.15,0.492,0.336,0.483,0.155,0.435
improvise,ɪmpɹəvajz,0.35,0.447,0.516,0.483,-0.069,0.267
arched,ɑɹt͡ʃt,0.55,0.51,0.6,0.483,-0.091,0.705
disgruntled,dɪsɡɹʌntəld,0.517,0.465,0.439,0.483,0.026,0.1
cut,kʌt,0.717,0.497,0.625,0.483,-0.127,0.888
pillow,pɪlow,0.283,0.492,0.479,0.483,0.013,1.0
breakdown,bɹejkdawn,0.55,0.494,0.463,0.483,0.03,0.438
asphalt,æsfɔlt,0.294,0.463,0.464,0.483,-0.001,0.958
burrow,bɹ̩ow,0.717,0.475,0.47,0.483,0.005,0.668
clutter,klʌtɹ̩,0.65,0.495,0.405,0.483,0.091,0.67
shawl,ʃɔl,0.567,0.493,0.576,0.483,-0.084,1.0
scarecrow,skɑɹɛkɹow,0.4,0.486,0.544,0.483,-0.057,0.92
shine,ʃajn,0.7,0.471,0.485,0.483,-0.013,0.712
follow,fɑlow,0.5,0.493,0.457,0.483,0.036,0.565
overdrive,owvɹ̩dɹajv,0.35,0.466,0.36,0.483,0.105,0.49
licorice,lɪkɹ̩ɪʃ,0.3,0.477,0.578,0.482,-0.101,0.992
gospel,ɡɑspəl,0.55,0.501,0.441,0.482,0.06,0.705
high,haj,0.717,0.49,0.45,0.482,0.04,0.615
respecting,ɹispɛktɪŋ,0.283,0.485,0.456,0.482,0.029,0.12
jawbone,d͡ʒɔbown,0.636,0.474,0.557,0.482,-0.083,0.99
mistake,mɪstejk,0.183,0.475,0.507,0.482,-0.031,0.242
fancy,fænsi,0.617,0.466,0.402,0.482,0.064,0.375
photocopy,fowtowkɑpi,0.5,0.501,0.468,0.482,0.033,0.875
snudge,snʌd͡ʒ,0.455,0.492,0.498,0.482,-0.006,
stroganoff,stɹowɡənɔf,0.217,0.456,0.607,0.482,-0.151,0.908
scrutinize,skɹutənajz,0.567,0.48,0.596,0.482,-0.116,0.213
carry,kæɹi,0.317,0.487,0.434,0.482,0.053,0.76
antifreeze,æntifɹiz,0.583,0.473,0.587,0.482,-0.113,0.885
outline,awtlajn,0.364,0.469,0.541,0.482,-0.072,0.652
baker,bejkɹ̩,0.551,0.474,0.448,0.482,0.026,0.928
conjoin,kɑnd͡ʒojn,0.409,0.483,0.466,0.482,0.017,0.518
ring,ɹɪŋ,0.85,0.476,0.498,0.482,-0.022,0.952
steak,stejk,0.436,0.497,0.358,0.482,0.139,0.99
remote,ɹɪmowt,0.467,0.468,0.418,0.482,0.05,0.61
resound,ɹisawnd,0.483,0.486,0.503,0.482,-0.017,0.267
campaign,kæmpejn,0.424,0.484,0.545,0.482,-0.061,0.5
repulsive,ɹipʌlsɪv,0.367,0.487,0.515,0.482,-0.028,0.277
roil,ɹojl,0.424,0.485,0.53,0.482,-0.045,
subconscious,səbkɑnʃəs,0.4,0.466,0.517,0.482,-0.051,0.143
active,æktɪv,0.576,0.469,0.495,0.482,-0.026,0.58
absolve,əbzɑlv,0.308,0.479,0.514,0.482,-0.035,0.213
stringing,stɹɪŋɪŋ,0.47,0.489,0.455,0.482,0.034,0.473
strap,stɹæp,0.483,0.514,0.402,0.482,0.112,0.948
earnings,ɹ̩nɪŋz,0.576,0.456,0.39,0.482,0.066,0.847
unbolt,ənbowlt,0.318,0.472,0.488,0.482,-0.016,0.722
mommy,mɑmi,0.683,0.48,0.512,0.482,-0.032,0.768
tapioca,tæpiowkə,0.483,0.452,0.515,0.482,-0.063,0.91
payroll,pejɹowl,0.436,0.489,0.509,0.482,-0.02,0.675
refuel,ɹifjuəl,0.317,0.469,0.548,0.482,-0.079,0.632
flurry,flɹ̩i,0.7,0.491,0.511,0.482,-0.021,0.595
workaholic,wɹ̩kəhɑlɪk,0.6,0.489,0.387,0.482,0.102,0.36
lid,lɪd,0.517,0.471,0.489,0.482,-0.017,0.99
quiver,kwɪvɹ̩,0.683,0.491,0.456,0.482,0.035,0.708
spore,spɔɹ,0.6,0.478,0.39,0.482,0.088,0.785
unhealthy,ənhɛlθi,0.683,0.453,0.472,0.482,-0.019,0.425
swollen,swowlən,0.767,0.474,0.553,0.482,-0.079,0.65
planner,plænɹ̩,0.467,0.479,0.471,0.482,0.009,0.652
stunning,stʌnɪŋ,0.567,0.456,0.45,0.482,0.006,0.302
stealing,stilɪŋ,0.467,0.508,0.6,0.482,-0.092,0.57
playboy,plejboj,0.567,0.483,0.464,0.482,0.019,0.59
instinct,ɪnstɪŋkt,0.517,0.491,0.458,0.482,0.033,0.25
becoming,bɪkʌmɪŋ,0.383,0.479,0.517,0.482,-0.038,0.167
fifty,fɪfti,0.4,0.464,0.567,0.482,-0.102,0.62
surprising,sɹ̩pɹajzɪŋ,0.544,0.479,0.539,0.482,-0.06,0.318
codeine,kowdajn,0.273,0.479,0.556,0.482,-0.077,0.77
angle,æŋɡəl,0.6,0.482,0.354,0.482,0.128,0.625
cello,t͡ʃɛlow,0.321,0.462,0.442,0.482,0.021,0.99
barn,bɑɹn,0.591,0.492,0.486,0.482,0.006,0.948
sulphur,sʌlfɹ̩,0.424,0.481,0.669,0.482,-0.189,0.808
sheer,ʃɪɹ,0.5,0.484,0.474,0.482,0.01,0.588
lunatic,lunətɪk,0.717,0.466,0.444,0.482,0.023,0.568
frame,fɹejm,0.545,0.475,0.345,0.482,0.13,0.825
usage,jusəd͡ʒ,0.4,0.472,0.433,0.482,0.038,0.267
classical,klæsɪkəl,0.55,0.492,0.356,0.482,0.136,0.295
motorcycle,mowtɹ̩sajkəl,0.5,0.469,0.477,0.482,-0.008,0.992
behind,bɪhajnd,0.45,0.478,0.56,0.482,-0.083,0.62
worker,wɹ̩kɹ̩,0.462,0.494,0.541,0.482,-0.047,0.898
crossover,kɹɔsowvɹ̩,0.515,0.475,0.458,0.482,0.016,0.412
bribery,bɹajbɹ̩i,0.409,0.473,0.487,0.482,-0.014,0.473
neutron,nutɹɑn,0.364,0.48,0.494,0.482,-0.014,0.422
kinship,kɪnʃɪp,0.317,0.497,0.598,0.482,-0.101,0.302
motherhood,mʌðɹ̩hʊd,0.367,0.498,0.493,0.482,0.005,0.5
callous,kæləs,0.6,0.469,0.565,0.482,-0.096,0.36
fairground,fɛɹɡɹawnd,0.567,0.478,0.516,0.482,-0.038,0.925
disco,dɪskow,0.45,0.494,0.443,0.482,0.051,0.658
presuming,pɹɪzumɪŋ,0.458,0.506,0.407,0.482,0.099,0.102
railroad,ɹejlɹowd,0.5,0.479,0.471,0.482,0.008,1.0
distribute,dɪstɹɪbjut,0.417,0.482,0.509,0.482,-0.028,0.442
cantaloupe,kæntəlowp,0.133,0.479,0.46,0.482,0.019,0.94
trucker,tɹʌkɹ̩,0.621,0.473,0.368,0.482,0.104,0.888
heroic,hɪɹowɪk,0.583,0.482,0.477,0.482,0.006,0.213
psychological,sajkəlɑd͡ʒɪkəl,0.6,0.458,0.372,0.482,0.086,0.305
teens,tinz,0.6,0.492,0.489,0.482,0.003,0.672
surprise,sɹ̩pɹajz,0.683,0.487,0.348,0.482,0.139,0.56
crane,kɹejn,0.517,0.477,0.376,0.482,0.101,0.92
earthy,ɹ̩θi,0.615,0.492,0.429,0.482,0.063,0.288
credence,kɹidəns,0.2,0.474,0.47,0.482,0.004,0.23
bereavement,bɹ̩ivmənt,0.298,0.456,0.471,0.482,-0.015,0.332
future,fjut͡ʃɹ̩,0.233,0.514,0.476,0.482,0.038,0.215
frosty,fɹɔsti,0.7,0.462,0.398,0.482,0.064,0.725
coerce,kowɹ̩s,0.3,0.507,0.418,0.482,0.089,0.26
pit,pɪt,0.439,0.471,0.359,0.482,0.112,0.92
shroud,ʃɹawd,0.533,0.524,0.437,0.482,0.087,0.835
bid,bɪd,0.389,0.47,0.408,0.482,0.062,0.428
husband,hʌzbənd,0.467,0.472,0.296,0.482,0.176,0.778
practicable,pɹæktəkəbəl,0.267,0.457,0.481,0.482,-0.023,0.232
month,mʌnθ,0.258,0.512,0.302,0.482,0.21,0.8
chromosome,kɹowməsowm,0.47,0.493,0.582,0.482,-0.089,0.778
supermarket,supɹ̩mɑɹkɪt,0.379,0.504,0.481,0.482,0.023,0.893
example,ɪɡzæmpəl,0.25,0.478,0.505,0.482,-0.027,0.507
jersey,d͡ʒɹ̩zi,0.431,0.495,0.454,0.482,0.041,0.89
taste,tejst,0.583,0.461,0.472,0.481,-0.011,0.768
unholy,ənhowli,0.455,0.468,0.511,0.481,-0.043,0.13
stood,stʊd,0.424,0.485,0.42,0.481,0.065,0.602
gleeful,ɡlifəl,0.633,0.513,0.625,0.481,-0.111,0.397
hair,hɛɹ,0.5,0.447,0.357,0.481,0.09,0.992
distinguish,dɪstɪŋɡwɪʃ,0.3,0.498,0.467,0.481,0.031,0.3
sting,stɪŋ,0.742,0.498,0.472,0.481,0.026,0.852
commingle,kəmɪŋɡəl,0.47,0.47,0.42,0.481,0.05,
mimic,mɪmɪk,0.424,0.476,0.498,0.481,-0.022,0.555
ripe,ɹajp,0.462,0.48,0.437,0.481,0.044,0.575
oxide,ɑksajd,0.333,0.48,0.549,0.481,-0.07,0.718
inquire,ɪnkwajɹ,0.317,0.471,0.547,0.481,-0.076,0.345
perfect,pɹ̩fəkt,0.417,0.481,0.43,0.481,0.05,0.172
torque,tɔɹk,0.6,0.478,0.438,0.481,0.04,0.57
compelling,kəmpɛlɪŋ,0.367,0.46,0.456,0.481,0.004,0.202
songbird,sɔŋbɹ̩d,0.611,0.48,0.385,0.481,0.095,0.898
quart,kwɔɹt,0.359,0.502,0.606,0.481,-0.104,0.893
blissful,blɪsfəl,0.389,0.491,0.422,0.481,0.07,0.288
sticky,stɪki,0.75,0.492,0.442,0.481,0.05,0.648
consult,kənsʌlt,0.318,0.471,0.602,0.481,-0.131,0.51
coercive,kowɹ̩sɪv,0.364,0.479,0.507,0.481,-0.028,0.267
raft,ɹæft,0.417,0.481,0.468,0.481,0.013,1.0
defog,dɪfɑɡ,0.567,0.474,0.521,0.481,-0.047,0.598
misleading,mɪslidɪŋ,0.567,0.486,0.546,0.481,-0.061,0.19
degree,dɪɡɹi,0.379,0.482,0.331,0.481,0.151,0.5
waistband,wejstbænd,0.35,0.479,0.51,0.481,-0.031,0.948
spotless,spɑtləs,0.615,0.487,0.528,0.481,-0.042,0.585
splendor,splɛndɹ̩,0.367,0.468,0.583,0.481,-0.115,0.148
LEGO,lɛɡow,0.633,0.47,0.486,0.481,-0.015,
rousing,ɹawzɪŋ,0.733,0.484,0.452,0.481,0.033,0.138
morgue,mɔɹɡ,0.417,0.494,0.332,0.481,0.162,0.905
pointy,pojnti,0.733,0.467,0.503,0.481,-0.036,0.742
sandstorm,sændstɔɹm,0.467,0.471,0.468,0.481,0.003,0.908
splutter,splətɹ̩,0.65,0.473,0.452,0.481,0.02,
cock-a-doodle-doo,kɑk-ə-dudəl-du,0.867,0.481,0.447,0.481,0.034,
praise,pɹejz,0.467,0.487,0.544,0.481,-0.056,0.402
grimy,ɡɹajmi,0.733,0.496,0.567,0.481,-0.071,0.465
perfecto,pɹ̩fəktow,0.517,0.476,0.527,0.481,-0.051,
intergalactic,ɪntɹ̩ɡəlæktɪk,0.517,0.46,0.43,0.481,0.03,0.465
whopper,wɑpɹ̩,0.611,0.478,0.536,0.481,-0.058,0.43
canned,kænd,0.514,0.497,0.385,0.481,0.112,0.67
girder,ɡɹ̩dɹ̩,0.321,0.474,0.476,0.481,-0.003,
fluoride,flʊɹajd,0.212,0.477,0.39,0.481,0.087,0.842
stubbed,stʌbd,0.764,0.505,0.424,0.481,0.081,0.585
displacement,dɪsplejsmənt,0.591,0.466,0.363,0.481,0.103,0.43
ensemble,ɑnsɑmbəl,0.47,0.462,0.405,0.481,0.057,0.675
seizure,siʒɹ̩,0.5,0.499,0.368,0.481,0.131,0.698
hybrid,hajbɹəd,0.3,0.468,0.549,0.481,-0.081,0.552
pray,pɹej,0.433,0.466,0.515,0.481,-0.049,0.552
abject,æbd͡ʒɛkt,0.383,0.485,0.486,0.481,-0.002,0.167
boating,bowtɪŋ,0.577,0.496,0.53,0.481,-0.034,0.712
platinum,plætnəm,0.364,0.468,0.528,0.481,-0.06,0.86
rejoicing,ɹɪd͡ʒojsɪŋ,0.515,0.46,0.452,0.481,0.009,0.408
fist,fɪst,0.394,0.479,0.477,0.481,0.003,0.982
readout,ɹidawt,0.514,0.48,0.539,0.481,-0.059,0.712
gate,ɡejt,0.576,0.477,0.557,0.481,-0.081,0.99
viewer,vjuɹ̩,0.333,0.479,0.484,0.481,-0.005,0.782
uproot,əpɹut,0.712,0.475,0.472,0.481,0.003,0.558
gave,ɡejv,0.333,0.488,0.387,0.481,0.102,0.345
weather,wɛðɹ̩,0.288,0.438,0.504,0.481,-0.066,0.708
explicable,ɪksplɪkəbəl,0.403,0.48,0.447,0.481,0.033,0.145
crumb,kɹʌm,0.631,0.522,0.555,0.481,-0.033,0.95
wall,wɔl,0.417,0.469,0.504,0.481,-0.035,0.965
employee,ɛmploji,0.333,0.449,0.458,0.481,-0.009,0.775
tambourine,tæmbɹ̩in,0.379,0.467,0.547,0.481,-0.08,0.965
surgery,sɹ̩d͡ʒɹ̩i,0.45,0.465,0.545,0.481,-0.08,0.835
acute,əkjut,0.467,0.469,0.568,0.481,-0.099,0.23
dwell,dwɛl,0.744,0.462,0.221,0.481,0.241,0.405
pipeline,pajplajn,0.633,0.486,0.416,0.481,0.07,0.92
lotto,lɑtow,0.369,0.483,0.407,0.481,0.076,0.66
fifteen,fɪftin,0.233,0.464,0.503,0.481,-0.038,0.592
bouncing,bawnsɪŋ,0.708,0.497,0.408,0.481,0.09,0.732
sarcasm,sɑɹkæzəm,0.3,0.466,0.455,0.481,0.01,0.157
spoken,spowkən,0.4,0.488,0.53,0.481,-0.042,0.57
flounder,flawndɹ̩,0.636,0.491,0.561,0.481,-0.07,0.73
peppercorn,pɛpɹ̩kɹn,0.317,0.486,0.404,0.481,0.083,0.972
virtuous,vɹ̩t͡ʃuəs,0.467,0.47,0.391,0.481,0.079,0.17
Polaroid,powlɹ̩ojd,0.383,0.479,0.541,0.481,-0.062,
strutting,stɹʌtɪŋ,0.5,0.474,0.445,0.481,0.029,0.642
pickled,pɪkəld,0.483,0.479,0.49,0.481,-0.012,0.728
restless,ɹɛstləs,0.533,0.436,0.46,0.481,-0.023,0.365
outcome,awtkʌm,0.449,0.497,0.535,0.481,-0.038,0.318
luggage,lʌɡəd͡ʒ,0.617,0.478,0.433,0.481,0.044,0.958
distinction,dɪstɪŋkʃən,0.367,0.471,0.406,0.481,0.065,0.27
gusher,ɡʌʃɹ̩,0.8,0.495,0.447,0.481,0.048,0.64
recourse,ɹikɔɹs,0.333,0.485,0.563,0.481,-0.078,0.25
shipyard,ʃɪpjɑɹd,0.433,0.484,0.515,0.481,-0.031,0.948
ether,iθɹ̩,0.439,0.492,0.52,0.481,-0.028,0.72
salve,sɑv,0.385,0.492,0.398,0.481,0.094,0.75
request,ɹɪkwɛst,0.117,0.467,0.41,0.481,0.057,0.397
older,owldɹ̩,0.431,0.484,0.404,0.481,0.08,0.548
filter,fɪltɹ̩,0.633,0.465,0.48,0.481,-0.015,0.898
eulogy,juləd͡ʒi,0.333,0.473,0.427,0.481,0.046,0.62
shilling,ʃɪlɪŋ,0.5,0.493,0.488,0.481,0.004,0.865
curtsy,kɹ̩tsi,0.545,0.509,0.529,0.481,-0.02,0.795
beard,bɪɹd,0.65,0.485,0.482,0.481,0.003,0.99
dumpy,dʌmpi,0.583,0.486,0.401,0.481,0.085,0.345
arm,ɑɹm,0.65,0.484,0.501,0.481,-0.018,0.99
hammock,hæmək,0.409,0.486,0.452,0.481,0.034,0.972
steamer,stimɹ̩,0.517,0.487,0.621,0.481,-0.134,0.778
consequently,kɑnsəkwəntli,0.25,0.47,0.324,0.481,0.146,0.172
yourself,jɹ̩sɛlf,0.533,0.444,0.436,0.481,0.008,0.847
broiler,bɹojlɹ̩,0.486,0.486,0.413,0.481,0.074,0.958
pimple,pɪmpəl,0.561,0.481,0.375,0.481,0.105,0.942
renounce,ɹɪnawns,0.346,0.456,0.431,0.481,0.025,0.155
brisket,bɹɪskət,0.433,0.476,0.425,0.481,0.051,0.903
disrupt,dɪsɹʌpt,0.606,0.473,0.411,0.48,0.062,0.363
acknowledgment,æknɑlɪd͡ʒmənt,0.4,0.459,0.436,0.48,0.023,
pony,powni,0.3,0.487,0.486,0.48,0.002,0.975
pinstripe,pɪnstɹajp,0.45,0.486,0.415,0.48,0.071,0.898
establish,ɪstæblɪʃ,0.217,0.483,0.447,0.48,0.036,0.25
verge,vɹ̩d͡ʒ,0.517,0.52,0.505,0.48,0.015,0.33
explorer,ɪksplɔɹɹ̩,0.486,0.481,0.45,0.48,0.031,0.76
prowess,pɹawəs,0.383,0.462,0.456,0.48,0.005,0.257
duo,duow,0.431,0.5,0.493,0.48,0.007,0.675
magpie,mæɡpaj,0.455,0.497,0.608,0.48,-0.111,
become,bɪkʌm,0.379,0.491,0.474,0.48,0.017,0.135
covering,kʌvɹ̩ɪŋ,0.288,0.463,0.482,0.48,-0.019,0.615
sales,sejlz,0.348,0.497,0.574,0.48,-0.077,0.465
archetypal,ɑɹktajpəl,0.167,0.471,0.556,0.48,-0.086,0.208
shimmer,ʃɪmɹ̩,0.778,0.463,0.494,0.48,-0.031,0.57
sewing,sowɪŋ,0.4,0.479,0.489,0.48,-0.009,0.85
surreal,sɹ̩il,0.472,0.493,0.525,0.48,-0.033,0.075
humble,hʌmbəl,0.561,0.497,0.572,0.48,-0.075,0.182
symptom,sɪmptəm,0.4,0.469,0.467,0.48,0.002,0.548
jury,d͡ʒʊɹi,0.133,0.481,0.476,0.48,0.006,0.91
succeed,səksid,0.303,0.483,0.518,0.48,-0.035,0.332
regarding,ɹəɡɑɹdɪŋ,0.167,0.453,0.504,0.48,-0.051,0.192
wealthy,wɛlθi,0.45,0.493,0.626,0.48,-0.132,0.432
surmount,sɹ̩mawnt,0.47,0.484,0.612,0.48,-0.128,0.208
hunting,hʌntɪŋ,0.361,0.479,0.596,0.48,-0.116,0.74
prawn,pɹɔn,0.5,0.45,0.357,0.48,0.093,0.905
egoistic,iɡowɪstɪk,0.45,0.481,0.473,0.48,0.009,0.18
Popsicle,pɑpsɪkəl,0.556,0.488,0.541,0.48,-0.053,
mistrustful,mɪstɹʌstfəl,0.303,0.47,0.531,0.48,-0.061,0.232
previous,pɹiviəs,0.267,0.465,0.461,0.48,0.004,0.38
cascade,kæskejd,0.517,0.498,0.48,0.48,0.019,0.708
impose,ɪmpowz,0.367,0.496,0.583,0.48,-0.088,0.232
vile,vajl,0.567,0.49,0.459,0.48,0.031,0.285
pompous,pɑmpəs,0.583,0.483,0.43,0.48,0.053,0.24
figure,fɪɡjɹ̩,0.333,0.461,0.478,0.48,-0.017,0.658
foil,fojl,0.45,0.494,0.582,0.48,-0.088,0.87
shove,ʃʌv,0.681,0.503,0.534,0.48,-0.031,0.76
beg,bɛɡ,0.633,0.475,0.431,0.48,0.045,0.49
propagate,pɹɑpəɡejt,0.317,0.464,0.542,0.48,-0.078,0.338
woeful,wowfəl,0.483,0.474,0.416,0.48,0.059,0.167
function,fʌŋkʃən,0.5,0.491,0.472,0.48,0.019,0.23
circle,sɹ̩kəl,0.379,0.475,0.559,0.48,-0.084,0.86
bra,bɹɑ,0.318,0.501,0.444,0.48,0.057,0.885
spasm,spæzəm,0.683,0.467,0.454,0.48,0.014,0.768
trademark,tɹejdmɑɹk,0.35,0.489,0.375,0.48,0.115,0.532
joyride,d͡ʒojɹajd,0.65,0.46,0.346,0.48,0.114,0.568
incomplete,ɪnkəmplit,0.5,0.482,0.459,0.48,0.023,0.302
pigskin,pɪɡskɪn,0.333,0.512,0.522,0.48,-0.01,0.88
iced,ajst,0.697,0.462,0.395,0.48,0.066,0.698
showing,ʃowɪŋ,0.424,0.497,0.509,0.48,-0.011,0.515
snout,snawt,0.5,0.493,0.304,0.48,0.188,0.972
twitchy,twɪt͡ʃi,0.697,0.488,0.558,0.48,-0.071,0.58
mashed,mæʃt,0.717,0.52,0.428,0.48,0.092,0.75
inexact,ɪnɪɡzækt,0.318,0.471,0.422,0.48,0.049,0.13
qualified,kwɑləfajd,0.364,0.47,0.504,0.48,-0.034,0.25
dip,dɪp,0.733,0.471,0.526,0.48,-0.055,0.805
rapture,ɹæpt͡ʃɹ̩,0.5,0.495,0.431,0.48,0.064,0.242
traverse,tɹævɹ̩s,0.367,0.473,0.456,0.48,0.018,0.47
eyebrow,ajbɹaw,0.733,0.471,0.494,0.48,-0.023,0.962
peeper,piipɹ̩,0.667,0.489,0.459,0.48,0.03,0.635
rooftop,ɹuftɑp,0.409,0.526,0.354,0.48,0.172,0.965
slander,slændɹ̩,0.448,0.475,0.463,0.48,0.012,0.332
homeopathy,howmiəpæθi,0.273,0.484,0.523,0.48,-0.039,
okay,owkej,0.458,0.462,0.513,0.48,-0.051,0.222
yogurt,jowɡɹ̩t,0.306,0.487,0.502,0.48,-0.016,0.975
demote,dɪmowt,0.205,0.466,0.505,0.48,-0.039,0.43
scarlet,skɑɹlət,0.409,0.488,0.436,0.48,0.052,0.76
setback,sɛtbæk,0.364,0.472,0.519,0.48,-0.047,0.242
undercharge,ʌndɹ̩t͡ʃɑɹd͡ʒ,0.389,0.472,0.422,0.48,0.049,0.318
himself,hɪmsɛlf,0.317,0.491,0.434,0.48,0.056,0.625
hobble,hɑbəl,0.655,0.491,0.491,0.48,-0.0,0.705
touching,tʌt͡ʃɪŋ,0.25,0.47,0.569,0.48,-0.099,0.608
tiptoe,tɪptow,0.7,0.476,0.501,0.48,-0.026,0.722
govern,ɡʌvɹ̩n,0.417,0.469,0.406,0.48,0.063,0.302
roasting,ɹowstɪŋ,0.636,0.492,0.583,0.48,-0.092,0.678
package,pækəd͡ʒ,0.379,0.484,0.378,0.48,0.106,0.93
pocketful,pɑkətfʊl,0.514,0.481,0.43,0.48,0.052,0.732
